"uid","domainID","siteID","namedLocation","pointNumber","collectDate","eventID","sampleID","growthForm","taxonID","scientificName","morphospeciesID","morphospeciesIDRemarks","division","class","order","family","genus","section","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identificationQualifier","identificationReferences","remarks","dataQF"
"39bbad1f-8f49-46c8-812f-262109de64df","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",6,"2019-07-09T21:22Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"91d44cb3-8c92-4b53-abf1-483139a06c7f","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",4,"2019-07-09T21:22Z","ARIK.20190709","","emergent","SACU","Sagittaria cuneata Sheldon","","",NA,"Liliopsida","Alismatales","Alismataceae","Sagittaria",NA,"cuneata",NA,"Sheldon",NA,NA,NA,NA
"f957eb0e-341a-4c78-9a49-dcb6ec6b1de2","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",13,"2019-07-09T21:22Z","ARIK.20190709","","emergent","BEER","Berula erecta (Huds.) Coville","","",NA,"Magnoliopsida","Apiales","Apiaceae","Berula",NA,"erecta",NA,"(Huds.) Coville",NA,NA,NA,NA
"03ce625f-715d-46f7-8545-5583aeaf515d","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",15,"2019-07-09T21:22Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"382817b9-ec4f-486c-bea1-4a02ea1efbd1","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",1,"2019-07-09T21:22Z","ARIK.20190709","","emergent","SCPU10","Schoenoplectus pungens (Vahl) Palla","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"pungens",NA,"(Vahl) Palla",NA,NA,NA,NA
"ca153768-b0eb-48dc-b5ab-d888efbe0260","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",8,"2019-07-09T21:22Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae1","Rhizomous grass / every 10cm junction with grass blades",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"56e8d658-1fbd-4c32-9175-4128ad7c114a","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",4,"2019-07-09T21:22Z","ARIK.20190709","","submerged","2PLANT","Unknown plant","Poaceae1","Rhizomous grass / every 10cm junction with grass blades",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"12eb0822-dc4e-4cae-af26-f8e6435b9407","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",18,"2019-07-09T21:22Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"10f7021d-4529-4d8f-ba14-c835452a5b0c","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",10,"2019-07-09T21:22Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"bb9d7e03-9e9c-4c7d-a9f5-77a71f2561eb","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",16,"2019-07-09T21:22Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"3b870843-045b-400e-9116-affc11c88b10","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",11,"2019-07-09T21:22Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"8091cbbc-9b93-4507-a282-54ea01a57afc","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",12,"2019-07-09T21:22Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"c409002a-9589-4070-8d77-87b858a77cdf","D10","ARIK","ARIK.AOS.aquatic.plant.transect.06",6,"2019-07-09T21:22Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"caa4a7ba-400d-4474-b03b-347c3eba303b","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",14,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"ab83f15b-c01f-44a8-a2c7-0509a13a984f","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",7,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"5db0d6f4-e381-4e15-9b2c-ebccfa667122","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",5,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"224dde06-4c9f-4c84-8ddf-8de313fa1de8","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",17,"2019-07-09T21:53Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"0b0fe415-7dae-40b0-a95b-e51d385165c5","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",15,"2019-07-09T21:53Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"110e4a20-e39f-4d33-ba18-61ba3f7bc344","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",8,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"82e7b51c-7da3-4ebf-a574-f8d108449f8d","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",14,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"9b88879c-9017-4b67-9791-44def9509c36","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",9,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"02109003-d25a-4b67-b19a-ef5a511f2e14","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",20,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"0e34dca6-c900-4a5c-84b0-2d422378a621","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",11,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"d7dc04d0-e05e-4afd-a90d-3c67dea829f0","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",6,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"eabe4f61-989c-4430-897c-66a575cc84ae","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",12,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"31bf090a-8c41-47a8-8495-c00b68db1faa","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",16,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SACU","Sagittaria cuneata Sheldon","","",NA,"Liliopsida","Alismatales","Alismataceae","Sagittaria",NA,"cuneata",NA,"Sheldon",NA,NA,NA,NA
"13637bc7-3ad8-4cfe-8ba9-3a6d87512962","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",13,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"77ad70c3-0a12-4857-b507-5990f12ebb37","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",12,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"c33ef9f3-8a00-40b6-87e8-0c5d34b0ebc9","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",16,"2019-07-09T21:53Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"2f85f145-92b8-447c-a384-af21d128b4b0","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",11,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"27584ef3-b0fe-46d0-a6d7-fc2184a3114c","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",19,"2019-07-09T21:53Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"9f28a363-8e6d-468a-8868-57de3e6c8553","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",2,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"21ca5050-6567-48ba-bfe1-8f90c419b8ca","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",20,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCPU10","Schoenoplectus pungens (Vahl) Palla","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"pungens",NA,"(Vahl) Palla",NA,NA,NA,NA
"b11756a9-10b1-457f-8b43-07ba0b9f96c7","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",5,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"ebef7088-908d-4286-ae41-2b89bdf70475","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",8,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"bf10211b-e004-4750-81b5-ae08ba56585f","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",14,"2019-07-09T21:53Z","ARIK.20190709","","emergent","BEER","Berula erecta (Huds.) Coville","","",NA,"Magnoliopsida","Apiales","Apiaceae","Berula",NA,"erecta",NA,"(Huds.) Coville",NA,NA,NA,NA
"9481ac1e-c738-4e04-8e57-1d10ee9c2096","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",12,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"aea906f8-696d-41e8-a2b8-d1a773f6b14b","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",19,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae1","Rhizomous grass / every 10cm junction with grass blades",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"264ad5a9-a656-4a05-a0eb-0ae4f6583d87","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",4,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"d174f5a5-1731-4742-a9be-865341d6bfd3","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",7,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SACU","Sagittaria cuneata Sheldon","","",NA,"Liliopsida","Alismatales","Alismataceae","Sagittaria",NA,"cuneata",NA,"Sheldon",NA,NA,NA,NA
"64c04d86-6039-4919-9877-5d5372507eaa","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",16,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"88c5be19-d256-42e1-84e5-2679b2f0674b","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",4,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"2d9f2eeb-09b7-468b-bc24-efb858c16387","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",7,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"7308b3eb-a952-4340-a7dd-ba1e289cff78","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",10,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"be971ca0-4439-40e4-93cc-a778aaf9a4bc","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",10,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"bddc81dd-03ea-41a1-8fa8-cb1ee5c94b4a","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",6,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"39aa8b4e-caee-4947-8400-921632929e0b","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",11,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"395eff83-ad80-450f-96a1-73f4c5db01ad","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",3,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"01389e9f-c22d-4840-b8eb-622a5a52cd44","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",2,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"3cff226b-1614-4701-8382-fd8a48dc1ec2","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",9,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"c34fc35d-3349-4c41-b370-c368bbb6a0c5","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",15,"2019-07-09T21:53Z","ARIK.20190709","","emergent","BEER","Berula erecta (Huds.) Coville","","",NA,"Magnoliopsida","Apiales","Apiaceae","Berula",NA,"erecta",NA,"(Huds.) Coville",NA,NA,NA,NA
"1220c1d2-980c-4938-8c41-af0daf631393","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",5,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"e1b5598d-0377-40b6-b1f4-dc3430449ea6","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",9,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"334f6168-0122-418e-bad8-7f09a6552f94","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",18,"2019-07-09T21:53Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"f1bc7f0f-8f5d-4acb-b916-caa9a4d8003b","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",4,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SACU","Sagittaria cuneata Sheldon","","",NA,"Liliopsida","Alismatales","Alismataceae","Sagittaria",NA,"cuneata",NA,"Sheldon",NA,NA,NA,NA
"5dcef092-6d05-4b81-99fa-cad68c89878c","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",10,"2019-07-09T21:53Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae3","Emergent sometimes upland hairy ligule",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"24b385db-71a2-4d33-ade9-1ea4083f86cd","D10","ARIK","ARIK.AOS.aquatic.plant.transect.07",19,"2019-07-09T21:53Z","ARIK.20190709","","emergent","SCPU10","Schoenoplectus pungens (Vahl) Palla","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"pungens",NA,"(Vahl) Palla",NA,NA,NA,NA
"1a590f2a-5ed1-432b-80ee-50ba37051e04","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",5,"2019-07-09T22:13Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"13fea356-ac09-4a14-be0c-c0e799db94ab","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",7,"2019-07-09T22:13Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"8b96a5a0-b343-4904-a725-bcac0f75dad3","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",7,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"5f01fee6-b67c-4233-83c5-606bbce88a56","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",12,"2019-07-09T22:13Z","ARIK.20190709","","emergent","BEER","Berula erecta (Huds.) Coville","","",NA,"Magnoliopsida","Apiales","Apiaceae","Berula",NA,"erecta",NA,"(Huds.) Coville",NA,NA,NA,NA
"555de93a-d4a1-47bd-84cd-1ecdef4b3433","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",4,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCPU10","Schoenoplectus pungens (Vahl) Palla","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"pungens",NA,"(Vahl) Palla",NA,NA,NA,NA
"bca4d5c5-4c6a-4963-8019-4bc3a1f5c5cc","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",4,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"0f097274-e181-4f48-889d-2130c8e955d5","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",12,"2019-07-09T22:13Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"1dadee01-d3a0-4c71-aaff-e7174e836291","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",6,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"d7be94c6-0d78-4dfb-b8d8-25c28443ef18","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",1,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCPU10","Schoenoplectus pungens (Vahl) Palla","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"pungens",NA,"(Vahl) Palla",NA,NA,NA,NA
"48c8c6da-e3c0-4e4b-bfff-8b13b9da6c46","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",12,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"df055f1d-18e1-43ec-a1e5-3a5ac02624c6","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",14,"2019-07-09T22:13Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae1","Rhizomous grass / every 10cm junction with grass blades",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"2c371c29-f700-4096-b604-62591649cf05","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",10,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"f40f56ca-c5e5-493c-8906-8d44e316144f","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",15,"2019-07-09T22:13Z","ARIK.20190709","","emergent","2PLANT","Unknown plant","Poaceae1","Rhizomous grass / every 10cm junction with grass blades",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA
"9f1350b1-f08e-4fc1-bbf3-6e36c806b981","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",11,"2019-07-09T22:13Z","ARIK.20190709","","floating-leaved","PONO2","Potamogeton nodosus Poir.","","",NA,"Liliopsida","Najadales","Potamogetonaceae","Potamogeton",NA,"nodosus",NA,"Poir.",NA,NA,NA,NA
"ec7ffcd1-0e52-4201-ba0a-e805c123a631","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",12,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"52bcf0f7-d5d8-4a95-9af5-d6734c6ccba9","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",5,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"ef32a290-0dcd-4f77-bbaa-22dad5b57c03","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",5,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SPEU","Sparganium eurycarpum Engelm.","","",NA,"Liliopsida","Typhales","Sparganiaceae","Sparganium",NA,"eurycarpum",NA,"Engelm.",NA,NA,NA,NA
"8345038d-790a-4ff4-b6f8-b4b2b2829e98","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",3,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
"7eda2149-7355-43ae-bc65-0540dee1b47a","D10","ARIK","ARIK.AOS.aquatic.plant.transect.08",7,"2019-07-09T22:13Z","ARIK.20190709","","emergent","SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","","",NA,"Liliopsida","Cyperales","Cyperaceae","Schoenoplectus",NA,"acutus",NA,"(Muhl. ex Bigelow) Á. Löve & D. Löve",NA,NA,NA,NA
